,0,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,TotalSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
728,,1776.0,0.0,0.0,4.0,Duplex,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,1584.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,CBlock,2.0,Typ,888.0,3.0,TA,Unf,TA,Detchd,1968.0,1776.0,0.0,GasA,TA,1Story,2.0,TA,Lvl,Gtl,11475.0,Corner,Reg,0.0,90,RL,95.0,BrkFace,0.0,7,NAmes,25.0,5,5.0,Y,0.0,CompShg,Gable,Abnorml,COD,0.0,Pave,9.0,1584.0,3360.0,AllPub,0.0,1958.0,1958.0,2009
729,,848.0,0.0,0.0,2.0,1Fam,TA,No,152.0,0.0,BLQ,Unf,0.0,0.0,TA,628.0,Y,Norm,Norm,FuseA,112.0,TA,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,539.0,2.0,TA,Unf,TA,Detchd,1962.0,1208.0,0.0,GasA,TA,1.5Fin,1.0,TA,Lvl,Gtl,6240.0,Inside,Reg,360.0,30,RM,0.0,None,0.0,1,IDOTRR,23.0,5,4.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,780.0,1628.0,AllPub,0.0,1925.0,1950.0,2009
730,,1616.0,0.0,0.0,2.0,TwnhsE,TA,No,1180.0,0.0,GLQ,Unf,1.0,0.0,Gd,415.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,CemntBd,CmentBd,1.0,PConc,2.0,Typ,608.0,2.0,TA,RFn,TA,Attchd,1995.0,1616.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,5389.0,Inside,IR1,0.0,120,RL,0.0,None,0.0,3,StoneBr,152.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,1595.0,3211.0,AllPub,237.0,1995.0,1996.0,2010
731,,1146.0,0.0,0.0,3.0,1Fam,TA,Av,786.0,0.0,GLQ,Unf,1.0,0.0,Ex,82.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,438.0,2.0,TA,Fin,TA,Attchd,2003.0,1146.0,0.0,GasA,Ex,SLvl,1.0,Gd,Lvl,Gtl,9590.0,Corner,IR1,0.0,80,RL,442.0,BrkFace,0.0,5,Timber,22.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,868.0,2014.0,AllPub,160.0,2003.0,2003.0,2007
732,,1153.0,878.0,0.0,3.0,1Fam,TA,Av,252.0,0.0,ALQ,Unf,0.0,0.0,Gd,901.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,541.0,2.0,TA,Fin,TA,Attchd,1998.0,2031.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,11404.0,Inside,IR1,0.0,60,RL,202.0,BrkFace,0.0,7,CollgCr,84.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,1153.0,3184.0,AllPub,192.0,1998.0,1999.0,2008
733,,1144.0,0.0,0.0,3.0,1Fam,TA,No,594.0,0.0,BLQ,Unf,1.0,0.0,TA,270.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,1.0,CBlock,1.0,Typ,264.0,1.0,TA,RFn,TA,Attchd,1961.0,1144.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,10000.0,Corner,Reg,0.0,20,RL,0.0,None,400.0,3,Sawyer,0.0,6,5.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,6.0,864.0,2008.0,AllPub,165.0,1961.0,1983.0,2009
734,,948.0,0.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,948.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,0.0,PConc,1.0,Typ,300.0,1.0,TA,Unf,TA,Attchd,1968.0,948.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,8978.0,Corner,IR1,0.0,20,RL,0.0,None,0.0,5,Sawyer,0.0,5,5.0,Y,0.0,CompShg,Gable,Family,WD,0.0,Pave,6.0,948.0,1896.0,AllPub,147.0,1968.0,1968.0,2007
735,,880.0,888.0,0.0,2.0,1Fam,TA,Mn,390.0,0.0,Rec,Unf,0.0,0.0,Gd,490.0,N,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,2.0,BrkTil,1.0,Typ,320.0,2.0,TA,Unf,TA,Detchd,1914.0,1768.0,1.0,GasW,Fa,2.5Unf,1.0,TA,Lvl,Gtl,10800.0,Inside,Reg,0.0,75,RM,0.0,None,0.0,10,OldTown,341.0,7,7.0,N,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,880.0,2648.0,AllPub,0.0,1914.0,1970.0,2006
736,,1040.0,0.0,0.0,2.0,Duplex,None,None,0.0,0.0,None,None,0.0,0.0,None,0.0,N,Norm,Norm,FuseF,0.0,TA,TA,Stucco,Stone,0.0,CBlock,2.0,Typ,400.0,2.0,TA,Unf,TA,Detchd,1949.0,1040.0,0.0,GasA,Gd,1Story,2.0,TA,Lvl,Gtl,8544.0,Inside,Reg,0.0,90,RL,0.0,None,0.0,7,NAmes,0.0,4,3.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,0.0,1040.0,AllPub,0.0,1950.0,1950.0,2006
737,,901.0,900.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,893.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,800.0,3.0,TA,Fin,TA,Attchd,2005.0,1801.0,1.0,GasA,Ex,2Story,1.0,Gd,HLS,Gtl,10463.0,CulDSac,IR1,0.0,60,RL,0.0,None,0.0,6,Gilbert,116.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,893.0,2694.0,AllPub,0.0,2005.0,2005.0,2006
738,,1200.0,0.0,0.0,3.0,Duplex,Gd,Gd,1200.0,0.0,GLQ,Unf,3.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,0.0,CBlock,3.0,Typ,0.0,0.0,,,,,0.0,1200.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,10800.0,Inside,Reg,0.0,90,RL,0.0,None,0.0,3,Edwards,0.0,5,5.0,Y,0.0,CompShg,Gable,Alloca,WD,0.0,Pave,5.0,1200.0,2400.0,AllPub,120.0,1987.0,1988.0,2009
739,,864.0,864.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,864.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,572.0,2.0,TA,RFn,TA,Attchd,2004.0,1728.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,9313.0,Inside,IR1,0.0,60,RL,0.0,None,0.0,4,CollgCr,56.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,864.0,2592.0,AllPub,187.0,2004.0,2004.0,2009
740,,768.0,664.0,0.0,2.0,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,264.0,Y,Norm,Norm,SBrkr,112.0,Gd,TA,Wd Sdng,Wd Shng,0.0,BrkTil,2.0,Typ,360.0,2.0,Gd,Unf,TA,Detchd,1910.0,1432.0,0.0,GasA,Ex,2Story,1.0,TA,Lvl,Gtl,9600.0,Inside,Reg,0.0,70,RM,0.0,None,0.0,5,OldTown,0.0,7,5.0,Y,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,7.0,264.0,1696.0,AllPub,270.0,1910.0,2002.0,2007
741,,912.0,0.0,0.0,3.0,1Fam,TA,Mn,832.0,0.0,GLQ,Unf,1.0,1.0,TA,80.0,Y,Feedr,Norm,SBrkr,0.0,Gd,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Typ,288.0,1.0,TA,Unf,TA,Detchd,1962.0,912.0,0.0,GasA,Gd,1Story,1.0,Gd,Lvl,Gtl,6768.0,Inside,IR1,0.0,20,RL,0.0,None,0.0,5,Sawyer,0.0,8,6.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,912.0,1824.0,AllPub,168.0,1961.0,1996.0,2008
742,,1349.0,0.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1349.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,PConc,2.0,Typ,539.0,2.0,TA,Unf,TA,Attchd,2000.0,1349.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,8450.0,Inside,Reg,0.0,20,RL,108.0,BrkFace,0.0,12,SawyerW,55.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1349.0,2698.0,AllPub,120.0,2000.0,2001.0,2007
743,,1464.0,0.0,0.0,3.0,1Fam,TA,Av,444.0,0.0,ALQ,Unf,0.0,1.0,Gd,76.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,1.0,CBlock,2.0,Min2,480.0,2.0,TA,RFn,TA,Attchd,1997.0,1464.0,0.0,GasA,Ex,SLvl,1.0,TA,Lvl,Gtl,12886.0,Inside,IR1,0.0,80,RL,0.0,None,0.0,10,Sawyer,0.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,100.0,Pave,6.0,520.0,1984.0,AllPub,302.0,1963.0,1999.0,2009
744,,1337.0,0.0,168.0,2.0,TwnhsE,TA,No,733.0,0.0,GLQ,Unf,1.0,0.0,Gd,604.0,Y,Norm,Norm,SBrkr,70.0,TA,Gd,HdBoard,HdBoard,1.0,PConc,2.0,Typ,462.0,2.0,TA,RFn,TA,Attchd,1993.0,1337.0,0.0,GasA,Gd,1Story,1.0,Gd,HLS,Gtl,5395.0,Inside,IR1,0.0,120,RL,0.0,None,0.0,10,StoneBr,0.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,1337.0,2674.0,AllPub,96.0,1993.0,1993.0,2008
745,,1175.0,1540.0,0.0,4.0,1Fam,Gd,No,575.0,80.0,GLQ,ALQ,0.0,1.0,TA,487.0,Y,Norm,Norm,SBrkr,0.0,Gd,Ex,VinylSd,VinylSd,2.0,CBlock,3.0,Typ,831.0,2.0,TA,Fin,TA,BuiltIn,1994.0,2715.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,8963.0,Inside,IR1,0.0,60,RL,289.0,BrkFace,0.0,7,NWAmes,204.0,9,8.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,11.0,1142.0,3857.0,AllPub,0.0,1976.0,1996.0,2008
746,,980.0,1276.0,0.0,4.0,1Fam,TA,No,300.0,0.0,GLQ,Unf,0.0,0.0,Gd,652.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,554.0,2.0,TA,Fin,TA,BuiltIn,2000.0,2256.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,8795.0,Inside,IR1,0.0,60,RL,0.0,None,0.0,4,Gilbert,54.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,952.0,3208.0,AllPub,224.0,2000.0,2000.0,2009
747,,1320.0,1320.0,0.0,4.0,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1240.0,N,Norm,Norm,SBrkr,386.0,TA,Gd,Stucco,Stucco,1.0,Stone,1.0,Typ,864.0,4.0,TA,Unf,TA,Detchd,1950.0,2640.0,1.0,GasW,TA,2Story,1.0,Gd,Lvl,Gtl,11700.0,Corner,IR1,0.0,70,RM,0.0,None,0.0,5,OldTown,0.0,7,7.0,N,0.0,CompShg,Mansard,Normal,WD,0.0,Pave,8.0,1240.0,3880.0,AllPub,181.0,1880.0,2003.0,2009
748,,1720.0,0.0,0.0,3.0,1Fam,TA,No,919.0,0.0,GLQ,Unf,1.0,0.0,Gd,801.0,Y,Norm,Norm,SBrkr,154.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,527.0,2.0,TA,Fin,TA,Attchd,1996.0,1720.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,10593.0,Inside,IR1,0.0,20,RL,338.0,BrkFace,0.0,3,NoRidge,56.0,5,7.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,7.0,1720.0,3440.0,AllPub,240.0,1996.0,1996.0,2010
749,,1088.0,441.0,0.0,4.0,1Fam,None,None,0.0,0.0,None,None,0.0,0.0,None,0.0,N,Norm,Norm,FuseF,185.0,TA,TA,WdShing,Wd Shng,0.0,Slab,2.0,Mod,240.0,1.0,TA,Unf,TA,Detchd,1945.0,1529.0,0.0,Wall,TA,1.5Fin,1.0,TA,Lvl,Gtl,8405.0,Inside,Reg,0.0,50,RL,0.0,None,0.0,4,Edwards,0.0,3,4.0,N,0.0,CompShg,Gable,Normal,WD,0.0,Pave,9.0,0.0,1529.0,AllPub,92.0,1945.0,1950.0,2009
750,,792.0,348.0,0.0,3.0,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,576.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,BrkTil,1.0,Min2,0.0,0.0,,,,,0.0,1140.0,0.0,GasA,Gd,1.5Fin,1.0,TA,Lvl,Gtl,8800.0,Corner,Reg,0.0,50,RM,0.0,None,0.0,6,OldTown,160.0,7,4.0,N,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,576.0,1716.0,AllPub,0.0,1910.0,2004.0,2010
751,,660.0,660.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,660.0,Y,RRAn,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,400.0,2.0,TA,Fin,TA,Attchd,2003.0,1320.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,7750.0,Inside,Reg,0.0,60,RL,0.0,None,0.0,8,Gilbert,48.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,660.0,1980.0,AllPub,0.0,2003.0,2003.0,2007
752,,1494.0,0.0,0.0,3.0,1Fam,TA,Gd,1200.0,0.0,GLQ,Unf,1.0,0.0,Gd,279.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,VinylSd,VinylSd,0.0,PConc,2.0,Typ,576.0,2.0,TA,RFn,TA,Attchd,1997.0,1494.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,9236.0,Inside,IR1,0.0,20,RL,0.0,None,0.0,7,CollgCr,27.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1479.0,2973.0,AllPub,168.0,1997.0,1997.0,2006
753,,1038.0,1060.0,0.0,3.0,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1030.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,878.0,3.0,TA,RFn,TA,Attchd,2005.0,2098.0,1.0,GasA,Gd,2Story,1.0,Ex,Lvl,Gtl,10240.0,Inside,Reg,0.0,60,RL,178.0,BrkFace,0.0,3,NridgHt,52.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,1030.0,3128.0,AllPub,192.0,2005.0,2005.0,2006
754,,1026.0,0.0,0.0,3.0,1Fam,TA,No,439.0,472.0,GLQ,LwQ,1.0,0.0,TA,115.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,0.0,CBlock,1.0,Typ,440.0,2.0,TA,RFn,TA,Detchd,1969.0,1026.0,0.0,GasA,Gd,1Story,1.0,Gd,Lvl,Gtl,7930.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,7,NAmes,48.0,8,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,1026.0,2052.0,AllPub,171.0,1969.0,2005.0,2009
755,,742.0,729.0,0.0,3.0,TwnhsE,TA,No,381.0,0.0,GLQ,Unf,0.0,0.0,Gd,348.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,PConc,2.0,Typ,440.0,2.0,TA,Unf,TA,Detchd,1999.0,1471.0,1.0,GasA,Gd,2Story,1.0,TA,Lvl,Gtl,3230.0,Inside,Reg,0.0,160,FV,894.0,BrkFace,0.0,3,Somerst,24.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,729.0,2200.0,AllPub,0.0,1999.0,1999.0,2009
756,,866.0,902.0,0.0,3.0,1Fam,TA,Av,20.0,0.0,GLQ,Unf,0.0,0.0,Gd,846.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,578.0,2.0,TA,RFn,TA,Attchd,2007.0,1768.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,10769.0,Inside,IR1,0.0,60,RL,0.0,None,0.0,4,CollgCr,105.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,866.0,2634.0,AllPub,144.0,2007.0,2007.0,2009
757,,672.0,714.0,0.0,3.0,1Fam,TA,Mn,438.0,0.0,Rec,Unf,0.0,0.0,TA,234.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,1.0,CBlock,2.0,Typ,440.0,2.0,TA,Fin,TA,Attchd,1978.0,1386.0,1.0,GasA,TA,2Story,1.0,TA,Lvl,Gtl,11616.0,CulDSac,IR1,0.0,60,RL,328.0,BrkCmn,0.0,4,Sawyer,0.0,5,6.0,Y,0.0,CompShg,Hip,Abnorml,WD,0.0,Pave,6.0,672.0,2058.0,AllPub,335.0,1978.0,1978.0,2010
758,,757.0,744.0,0.0,3.0,Twnhs,TA,No,549.0,0.0,ALQ,Unf,0.0,0.0,Gd,195.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,PConc,2.0,Typ,440.0,2.0,TA,Unf,TA,Detchd,1999.0,1501.0,1.0,GasA,Gd,2Story,1.0,TA,Lvl,Gtl,2280.0,Inside,Reg,0.0,160,FV,360.0,BrkFace,0.0,8,Somerst,0.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,744.0,2245.0,AllPub,0.0,1999.0,1999.0,2008
759,,1328.0,1203.0,0.0,4.0,1Fam,TA,Av,56.0,64.0,LwQ,ALQ,0.0,0.0,Gd,1198.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,752.0,3.0,TA,RFn,TA,Attchd,1995.0,2531.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,12257.0,Inside,IR1,0.0,60,RL,513.0,BrkFace,0.0,11,NoRidge,98.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,9.0,1318.0,3849.0,AllPub,222.0,1995.0,1995.0,2007
760,,864.0,0.0,0.0,2.0,1Fam,TA,No,612.0,0.0,Rec,Unf,0.0,0.0,TA,252.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,300.0,1.0,Ex,Unf,Ex,Detchd,2008.0,864.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,9100.0,Inside,Reg,0.0,20,RL,0.0,None,450.0,10,NAmes,0.0,6,6.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,864.0,1728.0,AllPub,0.0,1959.0,1959.0,2009
761,,1301.0,0.0,0.0,2.0,1Fam,TA,Mn,405.0,0.0,LwQ,Unf,0.0,0.0,TA,740.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,PConc,1.0,Min1,440.0,2.0,TA,Unf,TA,Detchd,1965.0,1301.0,0.0,GasA,TA,1Story,1.0,Fa,Lvl,Gtl,6911.0,FR2,Reg,0.0,30,RM,0.0,None,0.0,10,BrkSide,0.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,1145.0,2446.0,AllPub,0.0,1924.0,1950.0,2009
762,,764.0,783.0,0.0,3.0,1Fam,TA,Mn,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,732.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,0.0,PConc,2.0,Typ,614.0,2.0,TA,Unf,TA,Attchd,2009.0,1547.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,8640.0,Inside,Reg,0.0,60,FV,0.0,None,0.0,6,Somerst,45.0,5,7.0,Y,0.0,CompShg,Gable,Normal,Con,0.0,Pave,7.0,756.0,2303.0,AllPub,169.0,2009.0,2009.0,2010
763,,1268.0,1097.0,0.0,3.0,1Fam,TA,Mn,1163.0,0.0,GLQ,Unf,1.0,0.0,Gd,89.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,856.0,3.0,TA,RFn,TA,Attchd,1999.0,2365.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,9430.0,Inside,Reg,0.0,60,RL,673.0,BrkFace,0.0,7,NoRidge,128.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,180.0,Pave,8.0,1252.0,3617.0,AllPub,0.0,1999.0,1999.0,2009
764,,1494.0,0.0,0.0,2.0,TwnhsE,Gd,Av,437.0,1057.0,LwQ,GLQ,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,Gd,Gd,BrkFace,BrkFace,1.0,PConc,1.0,Typ,481.0,2.0,TA,Fin,TA,Attchd,1995.0,1494.0,1.0,GasA,Ex,1Story,1.0,Ex,Lvl,Gtl,9549.0,CulDSac,IR1,0.0,120,RL,0.0,None,0.0,4,Veenker,30.0,5,8.0,Y,0.0,CompShg,Hip,Normal,WD,216.0,Pave,6.0,1494.0,2988.0,AllPub,0.0,1995.0,1996.0,2006
765,,1506.0,0.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1498.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,592.0,2.0,TA,Fin,TA,Attchd,2008.0,1506.0,0.0,GasA,Ex,1Story,1.0,Ex,Lvl,Gtl,14587.0,Inside,IR1,0.0,20,RL,284.0,Stone,0.0,8,Somerst,174.0,5,9.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,6.0,1498.0,3004.0,AllPub,0.0,2008.0,2008.0,2008
766,,980.0,734.0,0.0,3.0,1Fam,TA,No,394.0,0.0,GLQ,Unf,0.0,0.0,Gd,586.0,Y,Norm,Norm,SBrkr,156.0,TA,TA,HdBoard,HdBoard,1.0,CBlock,2.0,Typ,496.0,2.0,TA,Unf,TA,Attchd,1988.0,1714.0,1.0,GasA,TA,2Story,1.0,TA,Lvl,Gtl,10421.0,Inside,Reg,0.0,60,RL,42.0,BrkFace,500.0,3,NWAmes,66.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,980.0,2694.0,AllPub,228.0,1988.0,1988.0,2010
767,,983.0,767.0,0.0,4.0,1Fam,TA,Mn,660.0,0.0,ALQ,Unf,1.0,0.0,Gd,323.0,Y,Norm,Norm,SBrkr,156.0,TA,TA,VinylSd,VinylSd,0.0,CBlock,2.0,Mod,423.0,1.0,TA,Unf,TA,Attchd,1989.0,1750.0,0.0,GasA,Ex,1.5Fin,1.0,TA,Lvl,Gtl,12508.0,Inside,IR1,0.0,50,RL,0.0,None,1300.0,7,Mitchel,0.0,7,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,983.0,2733.0,AllPub,245.0,1940.0,1985.0,2008
768,,1836.0,0.0,0.0,3.0,1Fam,TA,No,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1836.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,484.0,2.0,TA,Fin,TA,Attchd,2004.0,1836.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,9100.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,10,CollgCr,33.0,5,7.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,8.0,1860.0,3696.0,AllPub,120.0,2004.0,2005.0,2006
769,,1690.0,1589.0,0.0,4.0,1Fam,TA,Gd,1416.0,0.0,ALQ,Unf,1.0,0.0,Gd,234.0,Y,Norm,Norm,SBrkr,0.0,TA,Ex,CemntBd,Wd Shng,1.0,PConc,3.0,Mod,841.0,3.0,TA,Fin,TA,BuiltIn,2003.0,3279.0,1.0,GasA,Ex,2Story,1.0,Ex,HLS,Mod,53504.0,CulDSac,IR2,0.0,60,RL,603.0,BrkFace,0.0,6,StoneBr,36.0,5,8.0,Y,0.0,CompShg,Hip,Normal,WD,210.0,Pave,12.0,1650.0,4929.0,AllPub,503.0,2003.0,2003.0,2010
770,,858.0,0.0,0.0,2.0,1Fam,TA,Av,685.0,0.0,GLQ,Unf,1.0,0.0,Gd,173.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,576.0,2.0,TA,Unf,TA,Detchd,1983.0,858.0,0.0,GasA,TA,SFoyer,1.0,TA,Lvl,Gtl,7252.0,CulDSac,IR1,0.0,85,RL,0.0,None,0.0,4,Sawyer,0.0,5,5.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,858.0,1716.0,AllPub,120.0,1982.0,1982.0,2009
771,,1220.0,0.0,0.0,2.0,1Fam,Fa,No,836.0,0.0,LwQ,Unf,0.0,0.0,Fa,0.0,Y,Norm,Norm,FuseF,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,396.0,2.0,TA,Unf,TA,Detchd,1951.0,1220.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,8877.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,4,Edwards,0.0,5,4.0,Y,0.0,CompShg,Gable,Normal,COD,0.0,Pave,6.0,836.0,2056.0,AllPub,0.0,1951.0,1951.0,2006
